shipment_id,source_hub,destination_hub,intermediate_hub,corridor,route_id,route_type,vehicle_type,route_distance,traffic_level,weather_condition,congestion_score,num_stops,hub_load,hub_capacity,shipment_priority,time_of_day,day_of_week,actual_delivery_time,promised_delivery_time,delivery_time_hrs,delay_minutes,sla_breach,shipment_datetime
SHP04002,Delhi,Pune,Kolkata,General Network,Delhi_Pune,Expressway,Mini Truck,803,0.9,Heavy Rain,0.796,0,0.64,4800,Standard,Afternoon,Wednesday,29.279,14.086,29.279,1193.2,0,2024-07-10 14:00:00
SHP04003,Pune,Bangalore,,General Network,Pune_Bangalore,Expressway,Container,554,0.2,Storm,0.324,6,0.51,2800,Economy,Evening Rush,Friday,22.815,11.671,22.815,957.2,0,2024-01-12 21:00:00
SHP04004,Bangalore,Lucknow,,General Network,Bangalore_Lucknow,Highway,Express Van,852,0.15,Heavy Rain,0.214,2,0.31,4200,Express,Morning Rush,Tuesday,18.634,13.52,18.634,562.4,0,2024-05-14 08:00:00
SHP04005,Indore,Lucknow,Coimbatore,General Network,Indore_Lucknow,Rural,FTL Truck,351,0.12,Rain,0.336,6,0.66,1400,Express,Afternoon,Saturday,14.22,13.526,14.22,385.2,0,2024-07-27 16:00:00
SHP04006,Mumbai,Kolkata,,General Network,Mumbai_Kolkata,City Road,Container,869,0.83,Storm,0.842,6,0.86,5000,Economy,Evening Rush,Monday,122.538,42.332,122.538,5599.7,1,2024-12-30 18:00:00
SHP04007,Patna,Mumbai,Indore,General Network,Patna_Mumbai,Mixed,Carting Vehicle,382,0.88,Fog,0.924,2,0.99,1100,Same-Day,Midday,Friday,19.472,15.451,19.472,659.0,0,2024-12-13 11:00:00
SHP04008,Nagpur,Hyderabad,Bangalore,General Network,Nagpur_Hyderabad,Rural,FTL Truck,915,0.89,Fog,0.774,0,0.6,1600,Express,Morning Rush,Tuesday,48.24,30.931,48.24,1674.4,1,2024-09-24 06:00:00
SHP04009,Chennai,Pune,Chandigarh,General Network,Chennai_Pune,Highway,Mini Truck,125,0.21,Storm,0.394,5,0.67,3500,Express,Evening Rush,Thursday,6.619,6.367,6.619,293.0,0,2024-07-18 21:00:00
SHP04010,Vadodara,Chandigarh,Patna,General Network,Vadodara_Chandigarh,Expressway,Carting Vehicle,1878,0.36,Fog,0.548,0,0.83,750,Standard,Midday,Tuesday,51.68,38.047,51.68,1519.3,0,2024-06-04 13:00:00
SHP04011,Lucknow,Vadodara,Jaipur,General Network,Lucknow_Vadodara,Highway,Mini Truck,2119,0.37,Fog,0.586,0,0.91,2000,Same-Day,Midday,Tuesday,49.288,24.0,49.288,1191.5,1,2024-04-30 10:00:00
SHP04012,Indore,Vadodara,Jaipur,General Network,Indore_Vadodara,Expressway,Container,1802,0.95,Cloudy,0.682,4,0.28,1400,Standard,Midday,Tuesday,45.281,33.906,45.281,1377.9,0,2024-11-19 11:00:00
SHP04013,Pune,Delhi,Kochi,General Network,Pune_Delhi,Mixed,Carting Vehicle,1111,0.12,Cloudy,0.244,1,0.43,2800,Economy,Morning Rush,Monday,34.377,33.925,34.377,581.3,0,2024-02-26 07:00:00
SHP04014,Vadodara,Patna,,General Network,Vadodara_Patna,City Road,Carting Vehicle,766,0.36,Storm,0.448,2,0.58,750,Express,Evening Rush,Monday,77.905,42.398,77.905,2923.4,1,2024-11-11 18:00:00
SHP04015,Ahmedabad,Delhi,Mumbai,General Network,Ahmedabad_Delhi,City Road,Container,532,0.5,Clear,0.436,4,0.34,2600,Economy,Afternoon,Friday,29.883,24.396,29.883,720.1,0,2024-05-03 15:00:00
SHP04016,Vizag,Nagpur,Surat,General Network,Vizag_Nagpur,Expressway,Express Van,2219,0.46,Storm,0.668,6,0.98,850,Express,Evening Rush,Thursday,59.243,29.604,59.243,2335.9,1,2024-10-31 21:00:00
SHP04017,Lucknow,Hyderabad,,General Network,Lucknow_Hyderabad,City Road,FTL Truck,1609,0.66,Storm,0.768,6,0.93,2000,Economy,Afternoon,Thursday,176.482,64.309,176.482,7830.6,1,2024-01-25 16:00:00
SHP04018,Bhopal,Kochi,,General Network,Bhopal_Kochi,Mixed,Container,1121,0.62,Storm,0.54,2,0.42,1200,Standard,Evening Rush,Tuesday,72.937,31.45,72.937,3057.4,1,2024-07-30 20:00:00
SHP04019,Kolkata,Vadodara,Patna,General Network,Kolkata_Vadodara,Rural,FTL Truck,127,0.9,Storm,0.74,5,0.5,3200,Same-Day,Evening Rush,Tuesday,10.756,5.442,10.756,476.0,0,2024-07-16 18:00:00
SHP04020,Hyderabad,Coimbatore,,General Network,Hyderabad_Coimbatore,City Road,Mini Truck,1866,0.94,Rain,0.908,4,0.86,3800,Same-Day,Midday,Friday,124.522,24.0,124.522,3917.0,1,2024-03-15 13:00:00
SHP04021,Nagpur,Hyderabad,,General Network,Nagpur_Hyderabad,Expressway,Express Van,1924,0.4,Storm,0.524,2,0.71,1600,Same-Day,Afternoon,Friday,45.564,24.0,45.564,1677.2,1,2024-01-19 17:00:00
SHP04022,Surat,Nagpur,,General Network,Surat_Nagpur,Rural,Express Van,935,0.12,Cloudy,0.408,2,0.84,1800,Standard,Evening Rush,Wednesday,23.673,26.322,23.673,336.3,0,2024-12-04 20:00:00
SHP04023,Chandigarh,Nagpur,Vizag,General Network,Chandigarh_Nagpur,Mixed,Carting Vehicle,1261,0.42,Storm,0.54,1,0.72,1000,Express,Morning Rush,Monday,75.773,38.417,75.773,2865.0,1,2024-03-18 06:00:00
SHP04024,Bangalore,Delhi,,General Network,Bangalore_Delhi,Expressway,Container,2341,0.95,Cloudy,0.87,0,0.75,4200,Economy,Afternoon,Thursday,63.381,39.659,63.381,2063.4,0,2024-04-18 16:00:00
SHP04025,Pune,Lucknow,,General Network,Pune_Lucknow,Rural,Carting Vehicle,1005,0.85,Heavy Rain,0.682,6,0.43,2800,Standard,Afternoon,Thursday,91.547,41.567,91.547,3706.2,1,2024-01-04 14:00:00
SHP04026,Bangalore,Vadodara,,General Network,Bangalore_Vadodara,City Road,Carting Vehicle,533,0.22,Clear,0.448,2,0.79,4200,Economy,Midday,Tuesday,28.583,29.053,28.583,496.7,0,2024-03-12 12:00:00
SHP04027,Lucknow,Jaipur,Ahmedabad,General Network,Lucknow_Jaipur,Highway,Container,1115,0.78,Storm,0.788,5,,2000,Same-Day,Evening Rush,Monday,52.738,24.0,52.738,2180.4,1,2024-09-23 21:00:00
SHP04028,Surat,Vizag,Nagpur,General Network,Surat_Vizag,Highway,Container,1506,0.67,Rain,0.742,4,0.85,1800,Express,Morning Rush,Tuesday,46.193,33.608,46.193,1442.8,0,2024-10-01 06:00:00
SHP04029,Bangalore,Indore,Kolkata,General Network,Bangalore_Indore,Rural,Express Van,1986,0.46,Heavy Rain,0.4,1,0.31,4200,Economy,Evening Rush,Wednesday,106.078,52.001,106.078,4062.1,0,2024-09-25 21:00:00
SHP04030,Coimbatore,Delhi,,General Network,Coimbatore_Delhi,Rural,Container,1214,0.23,Storm,0.31,5,0.43,900,Standard,Midday,Saturday,84.816,44.895,84.816,3184.6,1,2024-09-07 13:00:00
SHP04031,Jaipur,Chandigarh,,General Network,Jaipur_Chandigarh,Highway,FTL Truck,141,0.28,Clear,0.392,6,0.56,2200,Express,Afternoon,Thursday,5.144,5.551,5.144,202.9,0,2024-01-11 16:00:00
SHP04032,Patna,Pune,Mumbai,General Network,Patna_Pune,Highway,Carting Vehicle,1819,0.54,Clear,0.428,1,0.26,1100,Standard,Night,Thursday,44.239,41.682,44.239,835.3,0,2024-09-05 22:00:00
SHP04033,Ahmedabad,Hyderabad,,General Network,Ahmedabad_Hyderabad,City Road,FTL Truck,1866,0.3,Cloudy,0.484,4,0.76,2600,Standard,Morning Rush,Thursday,74.935,70.429,74.935,1297.3,1,2024-08-29 06:00:00
SHP04034,Lucknow,Bangalore,,General Network,Lucknow_Bangalore,Mixed,Carting Vehicle,2384,0.79,Rain,0.582,3,0.27,2000,Economy,Midday,Friday,137.122,72.419,137.122,5048.6,1,2024-06-28 12:00:00
SHP04035,Kochi,Coimbatore,,General Network,Kochi_Coimbatore,Highway,Express Van,1583,0.28,Storm,0.528,0,0.9,800,Standard,Morning Rush,Thursday,46.962,25.93,46.962,1785.3,0,2024-04-18 07:00:00
SHP04036,Bangalore,Delhi,,General Network,Bangalore_Delhi,Expressway,Express Van,1036,0.42,Storm,0.448,6,0.49,4200,Express,Evening Rush,Wednesday,28.424,17.184,28.424,1136.5,0,2024-03-27 18:00:00
SHP04037,Lucknow,Nagpur,Hyderabad,General Network,Lucknow_Nagpur,City Road,Container,2399,0.44,Storm,0.444,4,0.45,2000,Express,Afternoon,Tuesday,222.932,48.0,222.932,8537.6,1,2024-02-20 16:00:00
SHP04038,Patna,Ahmedabad,Vadodara,General Network,Patna_Ahmedabad,Expressway,Carting Vehicle,2269,0.92,Storm,0.696,6,0.36,1100,Express,Morning Rush,Monday,113.923,42.84,113.923,4924.6,1,2024-10-14 08:00:00
SHP04039,Pune,Nagpur,,General Network,Pune_Nagpur,Mixed,Container,1320,0.19,Clear,0.442,1,0.82,2800,Economy,Morning Rush,Monday,34.611,36.113,34.611,523.7,0,2024-04-01 08:00:00
SHP04040,Pune,Nagpur,Indore,General Network,Pune_Nagpur,Expressway,FTL Truck,348,0.38,Fog,0.392,0,0.41,2800,Economy,Midday,Tuesday,8.326,8.18,8.326,279.8,0,2024-06-04 13:00:00
SHP04041,Kolkata,Pune,,General Network,Kolkata_Pune,Expressway,FTL Truck,1538,0.11,Storm,0.294,3,,3200,Standard,Morning Rush,Thursday,40.73,22.764,40.73,1472.4,0,2024-01-04 06:00:00
SHP04042,Indore,Nagpur,Lucknow,General Network,Indore_Nagpur,City Road,FTL Truck,1273,0.37,Cloudy,0.57,5,0.87,1400,Express,Afternoon,Friday,49.383,48.0,49.383,780.7,1,2024-01-05 14:00:00
SHP04043,Coimbatore,Surat,Bangalore,General Network,Coimbatore_Surat,Highway,Mini Truck,2415,0.53,Clear,0.494,0,0.44,900,Express,Evening Rush,Wednesday,44.689,48.0,44.689,668.8,0,2024-12-18 20:00:00
SHP04044,Kochi,Ahmedabad,,General Network,Kochi_Ahmedabad,City Road,Express Van,168,0.7,Heavy Rain,0.6,0,0.45,800,Same-Day,Evening Rush,Sunday,10.217,10.132,10.217,362.6,0,2024-01-14 21:00:00
SHP04045,Surat,Vizag,Pune,General Network,Surat_Vizag,City Road,Mini Truck,2241,0.2,Storm,0.424,3,0.76,1800,Same-Day,Midday,Monday,155.547,24.0,155.547,5064.2,1,2024-11-11 12:00:00
SHP04046,Kolkata,Vadodara,,General Network,Kolkata_Vadodara,Rural,Mini Truck,123,0.34,Fog,0.412,4,0.52,3200,Standard,Afternoon,Thursday,7.237,6.813,7.237,252.0,0,2024-06-27 14:00:00
SHP04047,Nagpur,Delhi,,General Network,Nagpur_Delhi,City Road,Mini Truck,2196,0.9,Storm,0.876,6,0.84,1600,Standard,Evening Rush,Thursday,265.788,72.0,265.788,11764.4,1,2024-11-07 19:00:00
SHP04048,Chennai,Pune,,General Network,Chennai_Pune,Highway,Container,617,0.12,Clear,0.428,5,0.89,3500,Express,Afternoon,Friday,11.546,14.024,11.546,148.4,0,2024-07-26 16:00:00
SHP04049,Surat,Lucknow,,General Network,Surat_Lucknow,Rural,FTL Truck,2441,0.28,Clear,0.404,0,0.59,1800,Same-Day,Midday,Saturday,57.188,24.0,57.188,176.6,1,2024-10-12 10:00:00
SHP04050,Bhopal,Mumbai,,General Network,Bhopal_Mumbai,Rural,FTL Truck,2353,0.83,Heavy Rain,0.754,1,0.64,1200,Express,Midday,Friday,144.761,48.0,144.761,5548.3,1,2024-07-19 13:00:00
SHP04051,Lucknow,Pune,,General Network,Lucknow_Pune,Mixed,Mini Truck,620,0.86,Storm,0.64,2,0.31,2000,Economy,Afternoon,Thursday,48.669,16.765,48.669,2231.2,0,2024-03-28 17:00:00
SHP04052,Patna,Nagpur,,General Network,Patna_Nagpur,Rural,Express Van,1118,0.13,Cloudy,0.45,5,0.93,1100,Express,Afternoon,Thursday,26.672,29.206,26.672,304.1,0,2024-08-29 14:00:00
SHP04053,Ahmedabad,Hyderabad,,General Network,Ahmedabad_Hyderabad,Mixed,FTL Truck,847,0.27,Heavy Rain,0.482,1,0.8,2600,Express,Midday,Saturday,29.425,19.385,29.425,918.5,0,2024-04-27 10:00:00
SHP04054,Hyderabad,Vizag,,General Network,Hyderabad_Vizag,Mixed,FTL Truck,1857,0.71,Fog,0.826,5,1.0,3800,Economy,Morning Rush,Wednesday,82.835,41.48,82.835,3113.1,0,2024-02-28 06:00:00
SHP04055,Coimbatore,Lucknow,,General Network,Coimbatore_Lucknow,Highway,Container,1993,0.92,Clear,0.852,3,0.75,900,Economy,Midday,Wednesday,58.048,41.661,58.048,1724.4,0,2024-08-28 12:00:00
SHP04056,Lucknow,Hyderabad,,General Network,Lucknow_Hyderabad,Highway,Mini Truck,176,0.24,Heavy Rain,0.28,5,0.34,2000,Same-Day,Afternoon,Monday,6.701,6.586,6.701,255.4,0,2024-08-12 15:00:00
SHP04057,Kolkata,Ahmedabad,,General Network,Kolkata_Ahmedabad,Mixed,Container,2223,0.89,Clear,0.802,0,0.67,3200,Economy,Evening Rush,Friday,84.487,58.981,84.487,2453.9,0,2024-03-08 20:00:00
SHP04058,Pune,Coimbatore,Hyderabad,General Network,Pune_Coimbatore,Highway,FTL Truck,1001,0.93,Clear,0.694,1,0.34,2800,Same-Day,Morning Rush,Saturday,19.205,18.412,19.205,401.5,0,2024-02-10 08:00:00
SHP04059,Chandigarh,Coimbatore,,General Network,Chandigarh_Coimbatore,Highway,FTL Truck,1846,0.7,Cloudy,0.804,5,0.96,1000,Express,Night,Friday,39.312,31.299,39.312,974.2,0,2024-09-27 22:00:00
SHP04060,Hyderabad,Vadodara,,General Network,Hyderabad_Vadodara,City Road,FTL Truck,1541,0.14,Clear,0.192,2,0.27,3800,Standard,Night,Sunday,49.817,61.252,49.817,347.3,0,2024-05-26 22:00:00
SHP04061,Mumbai,Jaipur,Delhi,General Network,Mumbai_Jaipur,Mixed,FTL Truck,201,0.54,Clear,0.488,2,0.41,5000,Economy,Evening Rush,Tuesday,6.246,8.917,6.246,173.8,0,2024-05-07 18:00:00
SHP04062,Surat,Chandigarh,,General Network,Surat_Chandigarh,Expressway,Mini Truck,1080,0.25,Cloudy,0.522,6,0.93,1800,Standard,Midday,Saturday,20.558,20.619,20.558,475.6,0,2024-06-22 11:00:00
SHP04063,Chennai,Vizag,,General Network,Chennai_Vizag,Expressway,Carting Vehicle,2475,0.64,Cloudy,0.76,1,0.94,3500,Same-Day,Morning Rush,Wednesday,50.534,24.0,50.534,947.8,1,2024-05-29 07:00:00
SHP04064,Pune,Lucknow,Kochi,General Network,Pune_Lucknow,City Road,Mini Truck,1341,0.3,Heavy Rain,0.552,2,0.93,2800,Express,Afternoon,Monday,88.8,48.0,88.8,2773.7,1,2024-07-08 15:00:00
SHP04065,Vadodara,Indore,Chandigarh,General Network,Vadodara_Indore,Highway,Mini Truck,1706,0.54,Clear,0.684,4,0.9,750,Express,Midday,Sunday,33.219,31.897,33.219,571.5,0,2024-09-08 12:00:00
SHP04066,Chennai,Mumbai,,General Network,Chennai_Mumbai,Expressway,Container,244,0.12,Clear,0.472,2,1.0,3500,Economy,Afternoon,Friday,5.553,5.462,5.553,151.9,0,2024-02-09 14:00:00
SHP04067,Lucknow,Hyderabad,,General Network,Lucknow_Hyderabad,Highway,Mini Truck,1868,,Cloudy,0.672,4,0.99,2000,Standard,Afternoon,Friday,41.767,35.64,41.767,949.4,0,2024-05-31 14:00:00
SHP04068,Patna,Indore,,General Network,Patna_Indore,City Road,Container,2358,0.45,Cloudy,0.566,3,0.74,1100,Economy,Afternoon,Monday,134.693,104.06,134.693,3326.0,1,2024-05-13 17:00:00
SHP04069,Chandigarh,Coimbatore,Nagpur,General Network,Chandigarh_Coimbatore,Expressway,FTL Truck,229,0.33,Heavy Rain,0.39,6,0.48,1000,Same-Day,Morning Rush,Tuesday,7.738,4.474,7.738,319.6,0,2024-11-05 09:00:00
SHP04070,Bhopal,Surat,,General Network,Bhopal_Surat,City Road,Mini Truck,1748,0.7,,0.54,1,0.3,1200,Express,Evening Rush,Thursday,119.895,48.0,119.895,3864.2,1,2024-05-16 19:00:00
SHP04071,Vadodara,Ahmedabad,Bangalore,General Network,Vadodara_Ahmedabad,City Road,Container,2014,0.41,Fog,0.558,1,0.78,750,Express,Morning Rush,Thursday,125.647,48.0,125.647,3477.0,1,2024-12-12 09:00:00
SHP04072,Ahmedabad,Nagpur,Vizag,General Network,Ahmedabad_Nagpur,Highway,Container,381,0.98,Cloudy,0.768,2,0.45,2600,Economy,Morning Rush,Thursday,13.898,8.58,13.898,497.7,0,2024-10-24 06:00:00
SHP04073,Ahmedabad,Patna,,General Network,Ahmedabad_Patna,Mixed,Carting Vehicle,2007,0.51,Rain,0.634,2,0.82,2600,Express,Midday,Sunday,81.8,48.0,81.8,2232.0,1,2024-09-01 12:00:00
SHP04074,Lucknow,Mumbai,,General Network,Lucknow_Mumbai,Highway,FTL Truck,463,0.85,Fog,0.706,1,0.49,2000,Standard,Evening Rush,Tuesday,15.388,10.438,15.388,576.0,0,2024-07-30 21:00:00
SHP04075,Chennai,Kochi,Coimbatore,General Network,Chennai_Kochi,Expressway,Express Van,1022,0.28,Heavy Rain,0.412,3,0.61,3500,Same-Day,Midday,Saturday,19.273,14.913,19.273,595.1,0,2024-01-13 12:00:00
SHP04076,Patna,Chandigarh,Hyderabad,General Network,Patna_Chandigarh,City Road,Carting Vehicle,1205,0.31,Storm,0.398,0,0.53,1100,Same-Day,Morning Rush,Monday,107.146,24.0,107.146,3674.5,1,2024-09-02 06:00:00
SHP04077,Delhi,Ahmedabad,Vadodara,General Network,Delhi_Ahmedabad,Rural,FTL Truck,1960,0.24,Cloudy,0.528,4,0.96,4800,Same-Day,Evening Rush,Sunday,50.637,24.0,50.637,424.9,1,2024-05-26 21:00:00
SHP04078,Patna,Delhi,Hyderabad,General Network,Patna_Delhi,Highway,Container,598,0.51,Cloudy,0.446,0,0.35,1100,Standard,Night,Friday,14.298,12.573,14.298,330.2,0,2024-01-05 22:00:00
SHP04079,Nagpur,Pune,,General Network,Nagpur_Pune,Rural,Mini Truck,1444,0.98,Storm,0.676,6,0.22,1600,Express,Morning Rush,Monday,131.33,48.0,131.33,5740.5,1,2024-05-27 08:00:00
SHP04080,Indore,Hyderabad,,General Network,Indore_Hyderabad,Mixed,Container,221,0.34,Rain,0.424,3,0.55,1400,Standard,Midday,Friday,9.418,7.305,9.418,305.1,0,2024-02-02 12:00:00
SHP04081,Chandigarh,Bhopal,,General Network,Chandigarh_Bhopal,Mixed,Container,613,0.65,Rain,0.53,3,0.35,1000,Express,Midday,Tuesday,24.03,18.232,24.03,720.7,0,2024-02-20 11:00:00
SHP04082,Indore,Kochi,,General Network,Indore_Kochi,Rural,Container,937,0.45,Heavy Rain,0.574,5,0.76,1400,Economy,Night,Monday,70.239,35.298,70.239,2744.5,0,2024-07-15 22:00:00
SHP04083,Coimbatore,Surat,Nagpur,General Network,Coimbatore_Surat,Mixed,Mini Truck,1014,0.41,Storm,0.362,3,0.29,900,Economy,Morning Rush,Monday,62.386,28.406,62.386,2616.5,0,2024-09-23 06:00:00
SHP04084,Chennai,Bangalore,,Southern Corridor,Chennai_Bangalore,Mixed,Mini Truck,731,0.93,Rain,0.678,0,0.3,3500,Express,Afternoon,Thursday,30.394,20.736,30.394,1011.4,0,2024-06-13 16:00:00
SHP04085,Vizag,Coimbatore,,General Network,Vizag_Coimbatore,Highway,Express Van,1928,0.22,Storm,0.488,5,0.89,850,Express,Evening Rush,Tuesday,53.033,32.128,53.033,1924.6,1,2024-01-09 19:00:00
SHP04086,Patna,Delhi,,General Network,Patna_Delhi,Expressway,FTL Truck,2049,0.94,Cloudy,0.668,5,0.26,1100,Same-Day,Morning Rush,Tuesday,36.74,24.0,36.74,910.3,1,2024-11-12 07:00:00
SHP04087,Surat,Patna,Bangalore,General Network,Surat_Patna,Highway,Carting Vehicle,2103,0.32,Heavy Rain,0.508,3,0.79,1800,Express,Evening Rush,Tuesday,74.499,46.756,74.499,2367.0,1,2024-10-15 21:00:00
SHP04088,Bangalore,Pune,,General Network,Bangalore_Pune,Highway,Mini Truck,386,0.25,Storm,0.266,1,0.29,4200,Express,Midday,Thursday,14.39,8.352,14.39,541.7,0,2024-10-31 13:00:00
SHP04089,Kochi,Hyderabad,Kolkata,General Network,Kochi_Hyderabad,Expressway,Express Van,1488,0.92,Cloudy,0.636,5,0.21,800,Express,Evening Rush,Monday,25.516,21.834,25.516,713.8,0,2024-07-15 19:00:00
SHP04090,Kochi,Vadodara,Coimbatore,General Network,Kochi_Vadodara,Expressway,Container,643,0.12,Heavy Rain,0.424,2,0.88,800,Express,Morning Rush,Friday,15.806,15.058,15.806,470.6,0,2024-11-15 08:00:00
SHP04091,Mumbai,Delhi,,Western Corridor,Mumbai_Delhi,City Road,FTL Truck,1760,0.67,Cloudy,0.746,5,0.86,5000,Economy,Evening Rush,Saturday,98.71,66.657,98.71,2905.4,0,2024-02-03 20:00:00
SHP04092,Ahmedabad,Bhopal,Bangalore,General Network,Ahmedabad_Bhopal,Highway,Container,1153,0.3,Cloudy,0.436,4,0.64,2600,Express,Evening Rush,Friday,23.474,25.658,23.474,391.1,0,2024-10-25 20:00:00
SHP04093,Surat,Kolkata,,General Network,Surat_Kolkata,City Road,Container,1675,0.62,Fog,0.5,0,0.32,1800,Same-Day,Morning Rush,Thursday,107.928,24.0,107.928,3097.5,1,2024-12-26 06:00:00
SHP04094,Ahmedabad,Chennai,,General Network,Ahmedabad_Chennai,City Road,Express Van,443,0.36,Rain,0.368,0,0.38,2600,Economy,Midday,Thursday,22.841,17.62,22.841,710.1,0,2024-06-20 13:00:00
SHP04095,Pune,Hyderabad,Delhi,General Network,Pune_Hyderabad,Expressway,Container,401,0.11,Rain,0.202,4,0.34,2800,Standard,Morning Rush,Sunday,8.847,8.654,8.847,232.9,0,2024-11-03 07:00:00
SHP04096,Delhi,Bhopal,,General Network,Delhi_Bhopal,Expressway,Carting Vehicle,1683,0.36,Fog,0.476,0,,4800,Standard,Morning Rush,Friday,45.933,33.289,45.933,1338.7,0,2024-03-15 09:00:00
SHP04097,Chandigarh,Lucknow,,General Network,Chandigarh_Lucknow,Expressway,Mini Truck,1892,0.26,Cloudy,0.332,0,0.44,1000,Economy,Midday,Saturday,33.125,33.272,33.125,659.8,0,2024-11-23 12:00:00
SHP04098,Indore,Kochi,Vizag,General Network,Indore_Kochi,Mixed,FTL Truck,1314,0.99,Storm,0.742,5,0.37,1400,Economy,Midday,Wednesday,98.38,29.535,98.38,4588.8,0,2024-09-18 12:00:00
SHP04099,Hyderabad,Ahmedabad,,General Network,Hyderabad_Ahmedabad,Expressway,Carting Vehicle,220,0.97,Fog,0.758,5,0.44,3800,Same-Day,Evening Rush,Thursday,9.257,6.448,9.257,370.2,0,2024-03-28 18:00:00
SHP04100,Indore,Nagpur,,General Network,Indore_Nagpur,City Road,Express Van,901,0.32,Fog,0.584,0,0.98,1400,Standard,Evening Rush,Saturday,43.41,33.67,43.41,1261.5,0,2024-11-16 19:00:00
SHP04101,Mumbai,Nagpur,,General Network,Mumbai_Nagpur,Highway,FTL Truck,95,0.91,Clear,0.854,2,0.77,5000,Standard,Midday,Friday,3.82,3.63,3.82,158.0,0,2024-08-02 10:00:00
SHP04102,Bhopal,Chandigarh,Jaipur,General Network,Bhopal_Chandigarh,Rural,Express Van,1461,0.62,Cloudy,0.748,5,0.94,1200,Standard,Evening Rush,Tuesday,48.655,40.626,48.655,1225.4,0,2024-04-30 21:00:00
SHP04103,Patna,Lucknow,,General Network,Patna_Lucknow,City Road,Container,1412,0.63,Storm,0.658,4,0.7,1100,Same-Day,Afternoon,Sunday,135.712,24.0,135.712,5295.0,1,2024-09-29 15:00:00
SHP04104,Nagpur,Bhopal,,General Network,Nagpur_Bhopal,City Road,Mini Truck,2411,0.13,Storm,0.222,5,0.36,1600,Standard,Evening Rush,Sunday,189.034,72.0,189.034,6749.7,1,2024-10-20 21:00:00
SHP04105,Vadodara,Lucknow,Pune,General Network,Vadodara_Lucknow,Highway,Carting Vehicle,1547,0.49,Storm,0.446,5,0.38,750,Economy,Midday,Saturday,90.491,37.26,90.491,3882.5,0,2024-03-23 12:00:00
SHP04106,Delhi,Kolkata,,Northern-Eastern Corridor,Delhi_Kolkata,Rural,FTL Truck,2235,0.69,Cloudy,0.742,4,0.82,4800,Standard,Morning Rush,Saturday,86.147,67.224,86.147,2188.8,1,2024-12-21 07:00:00
SHP04107,Vizag,Kolkata,,General Network,Vizag_Kolkata,Rural,Mini Truck,1928,0.55,Cloudy,0.41,4,0.2,850,Same-Day,Midday,Friday,66.027,24.0,66.027,1105.3,1,2024-03-01 10:00:00
SHP04108,Patna,Vizag,,General Network,Patna_Vizag,Mixed,Mini Truck,2190,0.68,Storm,0.612,3,0.51,1100,Standard,Midday,Wednesday,139.194,54.363,139.194,5918.3,1,2024-05-01 13:00:00
SHP04109,Coimbatore,Lucknow,,General Network,Coimbatore_Lucknow,Rural,FTL Truck,1397,0.18,Rain,0.368,6,0.65,900,Economy,Evening Rush,Monday,58.502,44.08,58.502,1647.5,0,2024-02-12 20:00:00
SHP04110,Lucknow,Jaipur,Ahmedabad,General Network,Lucknow_Jaipur,Rural,Express Van,1156,0.94,Storm,0.768,0,0.51,2000,Standard,Midday,Friday,86.154,32.606,86.154,3828.9,1,2024-10-04 12:00:00
SHP04111,Hyderabad,Chennai,,Deccan-Southern Corridor,Hyderabad_Chennai,Mixed,Mini Truck,528,0.83,Clear,0.674,4,0.44,3800,Economy,Evening Rush,Thursday,20.442,14.223,20.442,639.9,0,2024-02-01 20:00:00
SHP04112,Coimbatore,Nagpur,Hyderabad,General Network,Coimbatore_Nagpur,Highway,FTL Truck,311,0.68,Heavy Rain,0.624,0,0.54,900,Same-Day,Afternoon,Monday,9.905,9.937,9.905,361.1,0,2024-05-27 15:00:00
SHP04113,Coimbatore,Kolkata,,General Network,Coimbatore_Kolkata,Expressway,Carting Vehicle,558,0.9,Cloudy,0.82,0,0.7,900,Same-Day,Afternoon,Sunday,13.291,13.57,13.291,327.6,0,2024-03-24 14:00:00
SHP04114,Ahmedabad,Hyderabad,Vadodara,General Network,Ahmedabad_Hyderabad,Rural,Mini Truck,538,0.37,Fog,0.478,4,0.64,2600,Same-Day,Midday,Thursday,23.091,20.593,23.091,588.4,0,2024-04-11 13:00:00
SHP04115,Kolkata,Ahmedabad,Coimbatore,General Network,Kolkata_Ahmedabad,Mixed,Container,1677,0.54,Fog,0.532,2,0.52,3200,Standard,Midday,Tuesday,72.289,46.755,72.289,2364.4,1,2024-11-05 11:00:00
SHP04116,Bhopal,Vizag,,General Network,Bhopal_Vizag,Highway,Express Van,390,0.52,Heavy Rain,0.576,2,0.66,1200,Express,Evening Rush,Sunday,10.948,8.184,10.948,402.5,0,2024-08-04 21:00:00
SHP04117,Hyderabad,Chennai,Vadodara,Deccan-Southern Corridor,Hyderabad_Chennai,City Road,FTL Truck,1225,0.49,Storm,0.57,6,0.69,3800,Economy,Evening Rush,Saturday,123.122,47.918,123.122,5287.3,1,2024-12-07 21:00:00
SHP04118,Chandigarh,Surat,,General Network,Chandigarh_Surat,Highway,Container,1016,0.63,Clear,0.538,1,0.4,1000,Same-Day,Morning Rush,Thursday,19.917,22.892,19.917,298.5,0,2024-08-08 06:00:00
SHP04119,Lucknow,Jaipur,Coimbatore,General Network,Lucknow_Jaipur,Expressway,Container,424,0.62,Clear,0.6,5,0.57,2000,Same-Day,Morning Rush,Saturday,8.574,10.611,8.574,199.4,0,2024-07-20 08:00:00
